STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,METHODOLOGY,Methodology,MEASURE,Measure,UNIT_MEASURE,Unit of measure,EXPENDITURE,Expenditure,ADJUSTMENT,Adjustment,TRANSFORMATION,Transformation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period,DURABILITY,Durability,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2000,,1.491629,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2001,,1.932066,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2002,,2.532145,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2003,,2.207388,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2004,,1.907689,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2005,,1.989515,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2006,,3.486593,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2007,,1.95107,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2008,,1.969453,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2009,,2.081019,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010,,1.178577,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2011,,1.168318,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2012,,1.542339,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2013,,1.316278,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2014,,2.095017,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2015,,0.9819366,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2016,,0.9408646,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2017,,1.079436,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2018,,1.02909,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2019,,1.075851,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2020,,2.681169,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2021,,2.028635,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2022,,3.512293,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2023,,5.947075,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,BEL,Belgium,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2024,,4.966373,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1996,,2.133043,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997,,1.427098,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998,,1.986654,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999,,1.776077,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2000,,-0.1148377,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2001,,0.3685794,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2002,,2.518923,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2003,,2.7758,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2004,,2.813809,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2005,,3.602417,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2006,,3.459145,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2007,,3.125876,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2008,,2.23208,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2009,,2.027393,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010,,1.599576,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2011,,1.184113,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2012,,1.580457,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2013,,1.602363,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2014,,1.039813,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2015,,0.645816,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2016,,0.3250027,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2017,,0.1885554,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2018,,-0.2636466,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2019,,0.4181283,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2020,,0.3857584,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2021,,0.8501901,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2022,,0.6753994,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2023,,2.125499,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,FRA,France,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2024,,2.341321,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1996,,3.255341,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997,,2.463054,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998,,1.221154,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999,,0.9214401,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2000,,1.195407,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2001,,1.125477,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2002,,1.361295,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2003,,1.079855,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2004,,0.7900171,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2005,,0.9619667,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2006,,1.085135,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2007,,1.143306,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2008,,1.268444,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2009,,1.065099,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010,,1.180339,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2011,,1.241563,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2012,,1.193416,,A,Normal value,,,,,,,2,Two
